latitude,longitude,depth,mag,magType,gap,rms,net,horizontalError,depthError,magError,magNst,locationSource,magSource,aX,aY,aZ,gX,gY,gZ,type
58.23133333,-155.1065,0.1,0.0,4,10.0,0.0,1,0.26,0.69,0.254213686,7.0,1,1,-1212,-1196,-17236,-3232,57,288,3
44.54766667,-112.7553333,0.1,0.0,4,10.0,0.0,4,0.71,1.47,0.233018838,3.0,4,5,-1344,-1220,-17268,-3248,58,291,3
19.22483253,-155.3699951,0.1,0.0,2,10.0,0.0,3,0.76,0.970000029,0.810000002,20.0,3,4,-1020,-1288,-17228,-3248,60,279,3
34.53183333,-97.70616667,0.1,0.0,4,10.0,0.0,8,0.0,1.4,0.35,18.0,8,9,-1056,-1252,-17044,-3248,74,262,3
63.431,-147.6661,0.1,0.0,4,10.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-1104,-1220,-17172,-3232,56,271,3
56.9127,-158.1213,0.1,0.0,4,10.0,0.0,0,0.0,1.0,0.0,0.0,0,0,-1124,-1064,-17032,-3232,60,287,3
54.4591,-159.8305,0.1,0.0,4,10.0,0.0,0,0.0,4.4,0.0,0.0,0,0,-1112,-1264,-17124,-3232,61,277,3
33.8746667,-117.4996667,0.1,0.0,4,10.0,0.0,2,0.55,31.61,0.092,16.0,2,2,-1152,-1192,-17164,-3280,65,258,3
38.8396683,-122.8356705,0.1,0.0,2,10.0,0.0,5,0.41,1.01,0.43,8.0,5,6,-1068,-1360,-17152,-3216,40,260,3
32.6193333,-116.9891667,0.1,0.0,4,10.0,0.0,2,0.58,31.61,0.161,10.0,2,2,-1084,-1160,-16960,-3232,40,276,3
38.8406667,-122.81,0.1,0.0,2,10.0,0.0,5,0.11,0.24,0.16,35.0,5,6,-1108,-1288,-17144,-3264,75,265,3
19.23083333,-155.377,0.1,0.0,2,10.0,0.0,3,0.54,0.73,0.118990629,13.0,3,4,-1088,-1292,-17152,-3264,87,254,3
63.1455,-150.5609,0.1,0.0,4,10.0,0.0,0,0.0,0.8,0.0,0.0,0,0,-1048,-1236,-17184,-3248,37,257,3
63.8004,-149.5069,0.1,0.0,4,10.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1040,-1288,-17036,-3248,64,281,3
48.56066667,-122.8138333,0.1,0.0,4,10.0,0.0,14,0.35,0.5,0.133030421,9.0,14,15,-1056,-1220,-17276,-3248,78,305,3
34.38766667,-96.83316667,0.1,0.0,4,10.0,0.0,8,0.0,0.6,0.23,19.0,8,9,-1068,-1276,-17308,-3248,84,284,3
61.1433,-150.185,0.1,0.0,4,10.0,0.0,0,0.0,0.9,0.0,0.0,0,0,-1036,-1232,-17300,-3248,72,272,3
31.6906,-64.2574,0.1,0.0,0,10.0,0.0,12,9.78,6.298,0.064,72.0,12,13,-1164,-1292,-17128,-3264,65,247,3
34.38716667,-96.87066667,0.1,0.0,4,10.0,0.0,8,0.0,0.4,0.22,27.0,8,9,-1124,-1172,-17124,-3248,60,267,3
62.9798,-150.9667,0.1,0.0,4,10.0,0.0,0,0.0,0.7,0.0,0.0,0,0,-1116,-1216,-17180,-3232,62,270,3
38.57,-119.389,0.1,0.0,4,10.0,0.0,7,0.0,2.5,0.14,5.0,7,8,-1100,-1236,-17064,-3232,59,269,3
60.4907,-152.1553,0.1,0.0,4,10.0,0.0,0,0.0,0.6,0.0,0.0,0,0,-1284,-1264,-17188,-3248,76,255,3
44.7611667,-111.2038333,0.1,0.0,2,10.0,0.0,13,0.79,0.91,0.182,8.0,13,14,-1080,-1216,-17148,-3248,78,280,3
37.4558333,-121.7905,0.1,0.0,2,10.0,0.0,5,0.31,0.36,0.246,15.0,5,6,-1100,-1228,-17084,-3264,64,274,3
19.16449928,-155.5031738,0.1,0.0,2,10.0,0.0,3,0.73,1.09000003,1.25999999,17.0,3,4,-1168,-1296,-17144,-3216,47,294,3
60.4345,-152.7656667,0.1,0.0,4,10.0,0.0,1,0.8,0.6,0.162285993,6.0,1,1,-1168,-1288,-17160,-3248,58,259,3
61.1508,-151.0612,0.1,0.0,4,10.0,0.0,0,0.0,0.5,0.0,0.0,0,0,-980,-1264,-17188,-3264,58,287,3
65.0754,-150.1071,0.1,0.0,4,10.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1080,-1220,-17280,-3248,81,265,3
61.7206,-147.7603,0.1,0.0,4,10.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-1128,-1264,-17112,-3264,67,296,3
46.30266667,-111.6271667,0.1,0.0,4,10.0,0.0,4,0.48,31.61,0.182396623,6.0,4,5,-1088,-1276,-17136,-3264,68,283,3
44.6658333,-110.005,0.1,0.0,2,10.0,0.0,13,0.8,1.03,0.395,4.0,13,14,-1196,-1252,-17404,-3264,59,255,3
46.21233333,-122.2048333,0.1,0.0,4,10.0,0.0,14,1.04,0.45,0.121608253,6.0,14,15,-1084,-1136,-17064,-3248,77,252,3
39.969,142.144,0.1,0.0,0,10.0,0.0,12,6.68,7.512,0.091,40.0,12,13,-1212,-1228,-17256,-3232,61,277,3
31.65101019,-104.2975477,0.1,0.0,4,10.0,0.0,11,0.911395409,0.95956194,0.1,15.0,11,12,-1232,-1208,-17172,-3280,40,276,3
65.701,-151.8395,0.1,0.0,4,10.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1156,-1144,-17348,-3280,58,303,3
63.1827,-150.5672,0.1,0.0,4,10.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-1160,-1336,-17080,-3264,58,253,3
48.284,-121.6931667,0.1,0.0,2,10.0,0.0,14,0.55,5.53,0.140090689,5.0,14,15,-1120,-1252,-17184,-3216,79,258,3
33.054,-114.9618333,0.1,0.0,4,10.0,0.0,2,1.32,31.61,0.026,3.0,2,2,-1168,-1132,-17296,-3280,60,275,3
40.1636,-119.7927,0.1,0.0,4,10.0,0.0,7,0.0,10.6,0.51,3.0,7,8,-1184,-1120,-17316,-3264,62,286,3
19.22966576,-155.397995,0.1,0.0,2,10.0,0.0,3,0.68,0.75,0.980000019,7.0,3,4,-1164,-1204,-17048,-3216,67,220,3
31.6122963,-103.9915442,0.1,0.0,4,10.0,0.0,11,0.485703036,0.513169221,0.2,19.0,11,12,-1100,-1176,-17296,-3232,62,266,3
40.8059,-117.1681,0.1,0.0,4,10.0,0.0,7,0.0,5.2,0.19,6.0,7,8,-1044,-1172,-17112,-3232,52,291,3
59.089,-151.4426,0.1,0.0,4,10.0,0.0,0,0.0,1.7,0.0,0.0,0,0,-1112,-1160,-17292,-3264,54,303,3
65.2688,-157.9462,0.1,0.0,4,10.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-1064,-1072,-17096,-3248,67,310,3
65.3873,-144.7162,0.1,0.0,4,10.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1052,-1280,-17176,-3264,70,272,3
56.9123,-158.1708,0.1,0.0,4,10.0,0.0,0,0.0,0.6,0.0,0.0,0,0,-1164,-1160,-17016,-3264,75,275,3
62.9304,-151.3239,0.1,0.0,4,10.0,0.0,0,0.0,0.9,0.0,0.0,0,0,-1212,-1188,-17164,-3248,59,283,3
58.19083333,-155.278,0.1,0.0,4,10.0,0.0,1,0.41,1.17,0.205667987,4.0,1,1,-1180,-1148,-17272,-3232,41,285,3
31.61145331,-104.0029718,0.1,0.0,4,10.0,0.0,11,0.653005174,0.688819069,0.2,14.0,11,12,-1116,-1156,-17072,-3248,65,250,3
58.25,-155.126,0.1,0.0,4,10.0,0.0,1,0.23,0.59,0.131270576,7.0,1,1,-1064,-1180,-17232,-3264,50,247,3
58.24216667,-155.1215,0.1,0.0,4,10.0,0.0,1,0.58,4.74,0.128293389,4.0,1,1,-1208,-1224,-17120,-3280,58,295,3
34.54116667,-97.69483333,0.1,0.0,4,10.0,0.0,8,0.0,1.2,0.26,17.0,8,9,-1124,-1192,-17256,-3232,48,304,3
31.61297666,-103.9942372,0.1,0.0,4,10.0,0.0,11,0.439085682,0.505024799,0.1,24.0,11,12,-1120,-1208,-17200,-3232,52,276,3
60.8705,-149.085,0.1,0.0,4,10.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1076,-1248,-17072,-3216,66,252,3
31.61101753,-103.9959764,0.1,0.0,4,10.0,0.0,11,0.649793301,0.853791454,0.2,30.0,11,12,-1084,-1268,-17036,-3232,74,277,3
33.6585,-116.7703333,0.1,0.0,4,10.0,0.0,2,0.24,0.43,0.06,4.0,2,2,-1132,-1132,-17200,-3264,40,297,3
31.61250891,-103.9966558,0.1,0.0,4,10.0,0.0,11,0.51339219,0.494184149,0.2,17.0,11,12,-1060,-1196,-17120,-3248,71,269,3
62.9278,-150.5017,0.1,0.0,4,10.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-1032,-1268,-17244,-3232,74,255,3
19.40016747,-155.2891693,0.1,0.0,4,10.0,0.0,3,0.42,0.280000001,0.25,7.0,3,4,-1160,-1260,-17320,-3232,69,257,3
-26.0441,70.5616,0.1,0.0,0,10.0,0.0,12,12.19,1.688,0.156,12.0,12,13,-1056,-1360,-17024,-3216,64,257,3
38.8393333,-122.8221667,0.1,0.0,2,10.0,0.0,5,0.16,0.27,0.162,32.0,5,6,-1016,-1280,-17160,-3264,63,283,3
61.11,-150.8465,0.1,0.0,4,10.0,0.0,0,0.0,1.0,0.0,0.0,0,0,-1108,-1232,-17268,-3264,61,275,3
61.6035,-149.733,0.1,0.0,4,10.0,0.0,0,0.0,0.8,0.0,0.0,0,0,-1172,-1280,-17080,-3200,53,272,3
38.8185005,-122.8241653,0.1,0.0,2,10.0,0.0,5,0.86,1.82,0.16,8.0,5,6,-964,-1316,-17124,-3264,86,241,3
62.0186,-148.9332,0.1,0.0,4,10.0,0.0,0,0.0,0.7,0.0,0.0,0,0,-1176,-1236,-17372,-3264,55,265,3
38.758667,-122.7013321,0.1,0.0,2,10.0,0.0,5,0.99,0.7,0.09,8.0,5,6,-1208,-1192,-17112,-3248,83,303,3
38.8908,-119.6176,0.1,0.0,4,10.0,0.0,7,0.0,1.9,0.4,3.0,7,8,-1052,-1248,-17192,-3296,73,264,3
59.7385,-153.1384,0.1,0.0,4,10.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1228,-1104,-17012,-3232,72,237,3
37.6581667,-118.8736667,0.1,0.0,2,10.0,0.0,5,0.58,1.15,0.087,6.0,5,6,-992,-1240,-17096,-3280,76,280,3
34.538,-97.71166667,0.1,0.0,4,10.0,0.0,8,0.0,2.3,0.21,4.0,8,9,-1172,-1180,-17468,-3264,55,282,3
58.186,-155.2811667,0.1,0.0,4,10.0,0.0,1,0.36,1.2,0.166100371,4.0,1,1,-1120,-1292,-17216,-3232,61,277,3
51.602,-177.3882,0.1,0.0,4,10.0,0.0,0,0.0,0.8,0.0,0.0,0,0,-1052,-1228,-17140,-3264,63,297,3
52.9378,-162.6251,0.1,0.0,4,10.0,0.0,12,7.71,2.019,0.097,14.0,12,13,-1072,-1156,-17216,-3280,68,243,3
61.223,-147.034,0.1,0.0,4,10.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1076,-1296,-17008,-3280,75,224,3
58.048,-156.3679,0.1,0.0,4,10.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1156,-1208,-17260,-3264,49,292,3
62.6564,-151.3692,0.1,0.0,4,10.0,0.0,0,0.0,0.8,0.0,0.0,0,0,-1184,-1192,-17252,-3232,68,275,3
61.5632,-141.078,0.1,0.0,4,10.0,0.0,0,0.0,0.7,0.0,0.0,0,0,-1116,-1336,-17104,-3248,50,249,3
33.7223333,-116.8156667,0.1,0.0,4,10.0,0.0,2,0.48,0.61,0.123,11.0,2,2,-1136,-1248,-17152,-3264,63,227,3
63.0573,-150.3629,0.1,0.0,4,10.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-1016,-1284,-17136,-3216,54,264,3
59.7441,-153.0698,0.1,0.0,4,10.0,0.0,0,0.0,0.1,0.0,0.0,0,0,-1092,-1208,-17112,-3264,51,294,3
33.5845,-116.7505,0.1,0.0,4,10.0,0.0,2,0.17,0.29,0.135,17.0,2,2,-1124,-1212,-17240,-3264,84,268,3
36.5351667,-121.087,0.1,0.0,2,10.0,0.0,5,0.21,0.29,0.244,29.0,5,6,-1164,-1200,-17180,-3248,51,280,3
58.178,-155.3906667,0.1,0.0,4,10.0,0.0,1,0.37,0.51,0.106813803,7.0,1,1,-1144,-1160,-17140,-3264,65,278,3
54.6494,-161.8275,0.1,0.0,4,10.0,0.0,12,4.81,2.004,0.109,11.0,12,13,-1104,-1184,-17120,-3264,62,283,3
38.3001667,-122.628,0.1,0.0,2,10.0,0.0,5,0.21,0.56,0.34,26.0,5,6,-1020,-1264,-17052,-3264,69,284,3
53.5201,-167.2233,0.1,0.0,4,10.0,0.0,0,0.0,1.1,0.0,0.0,0,0,-1060,-1236,-17176,-3248,71,268,3
58.6584,-135.7189,0.1,0.0,4,10.0,0.0,0,0.0,0.8,0.0,0.0,0,0,-1072,-1240,-17128,-3248,77,264,3
36.4169,28.8622,0.1,0.0,0,10.0,0.0,12,3.16,4.188,0.088,37.0,12,13,-1024,-1248,-17112,-3232,49,294,3
37.657,-118.8733333,0.1,0.0,2,10.0,0.0,5,0.33,0.8,0.239,9.0,5,6,-1172,-1216,-17132,-3232,60,282,3
63.8606,-148.8288,0.1,0.0,4,10.0,0.0,0,0.0,0.5,0.0,0.0,0,0,-1024,-1240,-17328,-3248,55,297,3
66.3525,-149.8544,0.1,0.0,4,10.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-1068,-1220,-17196,-3248,85,256,3
34.70516667,-96.13933333,0.1,0.0,4,10.0,0.0,8,0.0,1.6,0.2,9.0,8,9,-1088,-1336,-17052,-3232,83,230,3
61.3174,-152.2742,0.1,0.0,4,10.0,0.0,0,0.0,0.1,0.0,0.0,0,0,-1024,-1264,-17204,-3248,56,276,3
19.17733333,-155.354,0.1,0.0,4,10.0,0.0,3,0.44,0.52,0.189149267,27.0,3,4,-1108,-1228,-17120,-3248,62,283,3
64.9781,-147.3368,0.1,0.0,4,10.0,0.0,0,0.0,0.0,0.0,0.0,0,0,-1152,-1200,-17140,-3280,55,245,3
46.60983333,-119.8453333,0.1,0.0,4,10.0,0.0,14,0.25,0.16,0.121031961,12.0,14,15,-1220,-1264,-17292,-3264,60,259,3
64.7801,-149.201,0.1,0.0,4,10.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1036,-1148,-17072,-3280,70,288,3
61.1007,-150.8379,0.1,0.0,4,10.0,0.0,0,0.0,0.5,0.0,0.0,0,0,-1032,-1204,-17220,-3264,40,260,3
36.5485,-121.0568333,0.1,0.0,2,10.0,0.0,5,0.46,0.46,0.218,29.0,5,6,-1104,-1152,-17172,-3264,58,251,3
64.7152,-147.6236,0.1,0.0,4,10.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-1176,-1252,-17100,-3264,88,259,3
64.7112,-147.6321,0.1,0.0,4,10.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1052,-1252,-17096,-3280,58,234,3
33.3778333,-116.8705,0.1,0.0,4,10.0,0.0,2,0.27,0.81,0.13,24.0,2,2,-1160,-1176,-17276,-3248,66,278,3
51.7354,-179.5557,0.1,0.0,4,10.0,0.0,12,5.33,1.721,0.097,14.0,12,13,-1072,-1272,-17096,-3232,47,278,3
61.1446,-150.705,0.1,0.0,4,10.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-1164,-1204,-17140,-3264,71,277,3
64.5903,-148.0873,0.1,0.0,4,10.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1100,-1284,-17284,-3248,39,247,3
61.9953,-150.2162,0.1,0.0,4,10.0,0.0,0,0.0,0.9,0.0,0.0,0,0,-1176,-1212,-17116,-3280,59,254,3
59.9936,-141.0622,0.1,0.0,4,10.0,0.0,0,0.0,0.8,0.0,0.0,0,0,-1056,-1228,-17148,-3216,60,270,3
51.2101,178.6241,0.1,0.0,4,10.0,0.0,12,4.22,14.191,0.091,16.0,12,13,-1112,-1212,-17160,-3264,49,287,3
58.18816667,-155.3173333,0.1,0.0,4,10.0,0.0,1,0.49,0.78,0.245094168,5.0,1,1,-1156,-1324,-17072,-3232,61,268,3
-5.4382,147.0734,0.1,0.0,0,10.0,0.0,12,9.16,7.15,0.097,31.0,12,13,-1072,-1312,-17148,-3264,82,251,3
36.7061667,-121.3813333,0.1,0.0,2,10.0,0.0,5,0.25,0.58,0.206,31.0,5,6,-1060,-1288,-17064,-3248,46,269,3
62.9091,-151.2246,0.1,0.0,4,10.0,0.0,0,0.0,2.0,0.0,0.0,0,0,-1180,-1228,-17284,-3248,61,305,3
31.60873064,-104.5390227,0.1,0.0,4,10.0,0.0,11,2.350291961,2.444793049,0.1,19.0,11,12,-1056,-1248,-17216,-3296,79,281,3
53.6937,-167.3899,0.1,0.0,9,10.0,0.0,12,5.9,2.96,0.062,25.0,12,13,-1124,-1236,-17240,-3264,77,280,3
51.2655,157.2224,0.1,0.0,0,10.0,0.0,12,9.28,3.898,0.094,33.0,12,13,-1164,-1212,-17100,-3232,62,253,3
58.1895,-155.2938333,0.1,0.0,4,10.0,0.0,1,0.42,1.12,0.176892101,5.0,1,1,-1088,-1232,-17144,-3248,51,277,3
19.38683319,-155.2785034,0.1,0.0,2,10.0,0.0,3,0.38,0.289999992,0.860000014,9.0,3,4,-1104,-1284,-17224,-3264,24,264,3
63.033,-151.4662,0.1,0.0,4,10.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1052,-1140,-17352,-3232,59,280,3
17.5006,-94.979,0.1,0.0,0,10.0,0.0,12,11.11,6.009,0.137,15.0,12,13,-972,-1240,-17140,-3232,75,256,3
32.378,-115.235,0.1,0.0,4,10.0,0.0,2,0.47,1.22,0.304,14.0,2,2,-1176,-1200,-17144,-3280,58,269,3
10.972,92.0333,0.1,0.0,0,10.0,0.0,12,5.93,1.623,0.057,99.0,12,13,-1080,-1324,-17056,-3264,51,293,3
61.3966,-150.7862,0.1,0.0,4,10.0,0.0,0,0.0,1.4,0.0,0.0,0,0,-1112,-1220,-17276,-3248,72,286,3
37.505,-121.8358333,0.1,0.0,2,10.0,0.0,5,0.3,0.23,0.273,10.0,5,6,-1088,-1208,-17300,-3248,57,265,3
19.20733261,-155.3801727,0.1,0.0,2,10.0,0.0,3,0.84,0.870000005,1.02999997,3.0,3,4,-1232,-1316,-17080,-3232,47,256,3
34.53916667,-97.7115,0.1,0.0,4,10.0,0.0,8,0.0,1.0,0.15,5.0,8,9,-1112,-1172,-17116,-3248,62,274,3
58.23316667,-155.1513333,0.1,0.0,4,10.0,0.0,1,0.45,0.94,0.125172781,5.0,1,1,-1220,-1172,-17140,-3248,69,276,3
13.4662,-90.9607,0.1,0.0,0,10.0,0.0,12,6.41,1.943,0.081,42.0,12,13,-1132,-1284,-17152,-3248,68,277,3
39.3779,-119.7627,0.1,0.0,4,10.0,0.0,7,0.0,2.4,0.17,2.0,7,8,-1228,-1268,-17300,-3216,83,290,3
58.23833333,-155.154,0.1,0.0,4,10.0,0.0,1,0.4,0.74,0.228819525,9.0,1,1,-1004,-1204,-17164,-3232,71,262,3
-7.3601,122.0492,0.1,0.0,0,10.0,0.0,12,9.69,6.8,0.077,48.0,12,13,-1036,-1360,-17176,-3264,81,280,3
-4.7043,133.8903,0.1,0.0,0,10.0,0.0,12,8.83,1.896,0.106,29.0,12,13,-1064,-1192,-17164,-3248,71,267,3
51.5296,-177.6253,0.1,0.0,4,10.0,0.0,0,0.0,2.4,0.0,0.0,0,0,-1124,-1252,-17176,-3264,32,236,3
38.7616653,-122.7051697,0.1,0.0,2,10.0,0.0,5,0.58,0.47,0.2,8.0,5,6,-1216,-1276,-17192,-3264,56,284,3
61.3296,-146.705,0.1,0.0,4,10.0,0.0,0,0.0,0.9,0.0,0.0,0,0,-1080,-1148,-17132,-3280,80,263,3
36.72516667,-89.50516667,0.1,0.0,2,10.0,0.0,6,0.19,0.47,0.118407032,24.0,6,7,-1000,-1188,-17016,-3232,49,262,3
62.2002,-148.5044,0.1,0.0,4,10.0,0.0,0,0.0,1.2,0.0,0.0,0,0,-1076,-1240,-17132,-3264,56,301,3
63.3041,-151.2227,0.1,0.0,4,10.0,0.0,0,0.0,0.5,0.0,0.0,0,0,-1148,-1220,-17168,-3280,41,253,3
33.5123333,-116.482,0.1,0.0,4,10.0,0.0,2,0.3,0.55,0.13,15.0,2,2,-1168,-1156,-17328,-3232,48,253,3
58.3646,-154.8654,0.1,0.0,4,10.0,0.0,0,0.0,0.1,0.0,0.0,0,0,-1076,-1288,-17180,-3280,88,271,3
38.7815018,-122.7705002,0.1,0.0,2,10.0,0.0,5,0.25,0.69,0.19,10.0,5,6,-1088,-1180,-17180,-3280,53,302,3
19.18666667,-155.468,0.1,0.0,2,10.0,0.0,3,0.48,0.7,0.149727471,16.0,3,4,-1040,-1284,-17260,-3232,54,282,3
37.3338,-115.3839,0.1,0.0,4,10.0,0.0,7,0.0,0.0,0.17,15.0,7,8,-976,-1304,-17116,-3248,69,245,3
19.50183333,-155.5815,0.1,0.0,4,10.0,0.0,3,0.29,0.23,0.229317102,9.0,3,4,-1064,-1244,-17124,-3232,64,259,3
34.533,-97.73533333,0.1,0.0,4,10.0,0.0,8,0.0,1.4,0.25,4.0,8,9,-1124,-1196,-17244,-3232,56,307,3
33.9921667,-118.6315,0.1,0.0,4,10.0,0.0,2,1.11,0.57,0.152,6.0,2,2,-1032,-1308,-17168,-3280,60,284,3
17.99016667,-66.90566667,0.1,0.0,2,10.0,0.0,9,0.41,0.77,0.036588065,3.0,9,10,-1228,-1220,-17284,-3232,59,273,3
54.3327,-159.8286,0.1,0.0,4,10.0,0.0,12,8.16,16.891,0.097,14.0,12,13,-1168,-1212,-17344,-3216,51,250,3
34.54533333,-97.7005,0.1,0.0,4,10.0,0.0,8,0.0,1.1,0.32,4.0,8,9,-1008,-1160,-17128,-3264,70,268,3
60.3822,-152.4332,0.1,0.0,4,10.0,0.0,0,0.0,0.6,0.0,0.0,0,0,-1184,-1204,-17160,-3264,95,265,3
56.912,-158.2798,0.1,0.0,4,10.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-1116,-1184,-17112,-3248,55,283,3
19.4445,-155.3075,0.1,0.0,4,10.0,0.0,3,0.23,0.53,0.193601212,12.0,3,4,-1044,-1260,-17184,-3232,65,272,3
40.3878,-119.8137,0.1,0.0,4,10.0,0.0,7,0.0,13.3,0.21,3.0,7,8,-1164,-1236,-17072,-3264,72,263,3
38.8351669,-122.8160019,0.1,0.0,2,10.0,0.0,5,0.26,0.74,0.24,15.0,5,6,-1128,-1176,-17116,-3280,92,277,3
17.98916667,-66.97083333,0.1,0.0,2,10.0,0.0,9,1.68,1.91,0.096714796,2.0,9,10,-1144,-1236,-17168,-3264,74,271,3
36.0665,-120.6525,0.1,0.0,2,10.0,0.0,5,0.51,1.52,0.199,11.0,5,6,-940,-1320,-17268,-3232,56,260,3
34.5515,-97.71033333,0.1,0.0,4,10.0,0.0,8,0.0,2.3,0.12,3.0,8,9,-1044,-1188,-17340,-3248,66,263,3
44.799,-110.8151667,0.1,0.0,2,10.0,0.0,13,0.95,0.67,0.129,6.0,13,14,-1112,-1228,-17176,-3232,50,257,3
-31.6836,-72.2798,0.1,0.0,0,10.0,0.0,12,5.03,6.218,0.168,10.0,12,13,-1136,-1280,-17288,-3248,63,275,3
32.6635,-115.792,0.1,0.0,4,10.0,0.0,2,0.31,0.49,0.167,18.0,2,2,-1012,-1228,-17168,-3280,74,303,3
33.191,-115.9726667,0.1,0.0,4,10.0,0.0,2,0.25,0.51,0.114,17.0,2,2,-1052,-1272,-17076,-3232,61,300,3
57.5352,-155.0528,0.1,0.0,4,10.0,0.0,0,0.0,1.2,0.0,0.0,0,0,-1084,-1352,-17092,-3248,56,264,3
53.5368,-167.4402,0.1,0.0,4,10.0,0.0,0,0.0,1.0,0.0,0.0,0,0,-1000,-1180,-17120,-3280,53,244,3
34.706,-96.1675,0.1,0.0,4,10.0,0.0,8,0.0,1.6,0.37,4.0,8,9,-1084,-1272,-17144,-3264,67,289,3
37.6611667,-118.855,0.1,0.0,2,10.0,0.0,5,0.31,0.73,0.132,14.0,5,6,-1200,-1164,-17284,-3232,41,279,3
34.5415,-97.70866667,0.1,0.0,4,10.0,0.0,8,0.0,1.3,0.17,4.0,8,9,-1024,-1236,-17292,-3248,65,276,3
38.8354988,-122.7896652,0.1,0.0,2,10.0,0.0,5,0.31,0.51,0.21,11.0,5,6,-1096,-1276,-17176,-3264,59,248,3
38.9836667,-123.2436667,0.1,0.0,2,10.0,0.0,5,0.18,0.51,0.118,17.0,5,6,-1140,-1144,-17180,-3280,71,259,3
46.88433333,-121.7568333,0.1,0.0,4,10.0,0.0,14,0.44,1.01,0.048747372,5.0,14,15,-1156,-1208,-17016,-3248,62,292,3
39.9879,-120.0901,0.1,0.0,4,10.0,0.0,7,0.0,18.7,0.22,2.0,7,8,-1112,-1188,-17216,-3264,47,264,3
39.9854,-120.0901,0.1,0.0,4,10.0,0.0,7,0.0,9.2,0.16,3.0,7,8,-1184,-1288,-17220,-3264,70,268,3
37.1974,-104.7447,0.1,0.0,4,10.0,0.0,12,1.31,2.958,0.109,11.0,12,13,-1032,-1404,-16992,-3248,67,242,3
51.8515,-178.074,0.1,0.0,4,10.0,0.0,1,0.57,0.38,0.22226725,5.0,1,1,-1104,-1240,-17164,-3280,70,283,3
37.0785,-116.4753,0.1,0.0,4,10.0,0.0,7,0.0,10.9,0.95,5.0,7,8,-1100,-1196,-17284,-3264,67,256,3
63.5396,-149.1702,0.1,0.0,4,10.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1124,-1164,-17052,-3264,39,256,3
37.663,-118.8536667,0.1,0.0,2,10.0,0.0,5,0.3,0.69,0.147,15.0,5,6,-1120,-1148,-17180,-3264,59,241,3
62.1449,-145.6006,0.1,0.0,4,10.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1092,-1260,-17016,-3248,73,271,3
51.9571,179.5116,0.1,0.0,4,10.0,0.0,12,8.18,4.418,0.097,14.0,12,13,-1140,-1276,-17084,-3264,72,264,3
58.18266667,-155.2766667,0.1,0.0,4,10.0,0.0,1,0.3,0.6,0.438908921,8.0,1,1,-1168,-1264,-17220,-3264,67,271,3
34.53933333,-97.71516667,0.1,0.0,4,10.0,0.0,8,0.0,1.8,0.29,4.0,8,9,-1120,-1228,-17064,-3200,33,269,3
26.8877,55.1396,0.1,0.0,0,10.0,0.0,12,8.45,1.871,0.084,41.0,12,13,-1072,-1264,-17212,-3248,61,279,3
60.9726,-146.4999,0.1,0.0,4,10.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1148,-1240,-17040,-3280,74,276,3
36.25016667,-89.454,0.1,0.0,2,10.0,0.0,6,0.34,0.75,0.058836321,9.0,6,7,-1036,-1192,-17132,-3264,66,278,3
62.655,-151.1309,0.1,0.0,4,10.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-1012,-1268,-17164,-3264,29,266,3
16.6574,-95.044,0.1,0.0,0,10.0,0.0,12,9.88,9.988,0.05,115.0,12,13,-1032,-1188,-17216,-3264,51,266,3
65.3762,-144.6674,0.1,0.0,4,10.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-1108,-1144,-17144,-3280,70,253,3
38.8318329,-122.8168335,0.1,0.0,2,10.0,0.0,5,0.41,1.08,0.35,10.0,5,6,-1032,-1292,-17068,-3248,85,273,3
37.1961,-104.7434,0.1,0.0,1,10.0,0.0,12,1.48,1.032,0.208,12.0,12,13,-1140,-1208,-17212,-3264,64,268,3
38.7871666,-122.7665024,0.1,0.0,2,10.0,0.0,5,0.75,1.66,0.26,9.0,5,6,-1132,-1264,-17132,-3280,46,290,3
